registry_id,primary_name,latitude83,longitude83,naics_code,inWECC
110002304845,WILLIAMS INTERNATIONAL CO LLC,41.20191,-112.00906,324110,True
110055089149,PETRO STAR NORTH POLE REFINERY,64.733253,-147.344964,324110,False
110055089149,PETRO STAR NORTH POLE REFINERY,64.733253,-147.344964,324110,False
110071817580,GVEA TANK FARM (PETRO STAR INC.),64.73438,-147.34373,324110,False
110055089149,PETRO STAR NORTH POLE REFINERY,64.733253,-147.344964,324110,False
110044875668,FLINT HILLS NORTH POLE,64.737264,-147.34844,324110,False
110044875668,FLINT HILLS NORTH POLE,64.737264,-147.34844,324110,False
110055089149,PETRO STAR NORTH POLE REFINERY,64.733253,-147.344964,324110,False
110055089149,PETRO STAR NORTH POLE REFINERY,64.733253,-147.344964,324110,False
110002142066,NEWHALL REFINING CO INC,34.348882,-118.504717,324110,True
110007209680,UNION PACIFIC RESOURCES LODGE POLE SITE,40.916598,-111.398785,324110,True
110041028802,CASPER REFINERY,42.8605,-106.2425,324110,True
110071424105,TWELVE - MOSES LAKE SITE,47.1246,-119.199806,324110,True
110042346388,HI TECH AUTO BODY,38.50884,-107.88509,324110,True
110071269098,ELK PETROLEUM - ANETH UNIT,37.255699,-109.329014,324110,True
110071435206,ELK PETROLEUM - MCELMO UNIT,37.255699,-109.329014,324110,True
110071269098,ELK PETROLEUM - ANETH UNIT,37.255699,-109.329014,324110,True
110065713393,MILLBRAE FIRE DEPT,37.60238,-122.39639,324110,True
