day_of_year,demand_mwh_baseline,demand_mwh_Iron_and_Steel,demand_mwh_Aluminum,demand_mwh_Cement,demand_mwh_Chemicals,demand_mwh_Refineries,demand_mwh_Glass,demand_mwh_Light_Duty_Transport,demand_mwh_Heavy_Duty_Transport,demand_mwh_aviation,demand_mwh_total
32,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,105314.60268410132,167552.96933243112,500175.74480653094,1174868.530163859
33,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,109627.90190948661,174415.31969844922,486810.6147226227,1172679.0496713542
34,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,116071.70903774777,184667.2660532419,363688.0904305283,1066252.2788623134
35,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,117869.39291416165,187527.33462634747,407546.94241479033,1114768.883296095
36,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,104889.50481696981,165909.7667549492,475796.23305643396,995390.5766286378
37,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,110503.6377672228,174789.9586422503,442351.15605703584,976439.8244667938
38,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,102234.4978499216,161710.18566030788,471281.4480830594,1137051.3449340845
39,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,104996.43167901342,166078.89628845078,520096.5551979465,1192997.0965062063
40,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,109296.69978891415,172880.87407060363,510607.60161730554,1194610.3888176188
41,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,115721.03922192377,183042.62734896116,366434.7843903565,1067023.664302037
42,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,117513.29202922463,185877.5340284617,416635.4311550624,1121851.4705535443
43,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,105906.61516671012,167650.07899363746,508576.6897893458,1030928.4559499782
44,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,111575.18819405646,176623.4197468893,460341.16974173754,997334.8496829682
45,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,103225.86267755719,163406.44634905236,461723.8220773695,1130181.3444447746
46,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,106014.57889529475,167820.98261315477,539950.1593200801,1215610.934169325
47,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,110356.54657474604,174694.30981260297,517090.4267440392,1203966.4964721838
48,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,116843.1826325606,184962.65490856563,393937.17621159065,1097568.2270935124
49,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,118652.81486102316,187827.2983714176,423674.94939014665,1131980.2759633828
50,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,106923.72551645043,165195.79250317963,476770.02582594,997684.615845855
51,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,112646.73862089013,174037.76947111636,482086.6165348274,1017566.1966271187
52,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,104217.22750519279,161014.2838392845,496381.93706376036,1163438.6617490333
53,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,107032.72611157609,165364.1942065209,531957.9796500065,1206180.113308899
54,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,111416.39336057793,172136.9004328603,506286.43919463345,1191664.9463288672
55,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,117965.32604319743,182254.92373476445,389080.4051490483,1091125.8682678058
56,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,119792.3376928217,185077.63070827466,467797.2334791508,1174492.4152210427
57,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,107584.84724378164,168051.68951025786,480186.99546876067,1004618.6042230851
58,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,113343.24639833203,177046.52615565216,477865.98949345323,1017050.8340477224
59,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,104861.61464315595,163797.89112337804,495771.9605213755,1166256.6796287051
60,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,107694.52180215897,168223.00253424034,501815.2902291747,1179558.0279063697
61,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,112105.29377136867,175112.7949838336,372653.84740997286,1061697.1495059708
62,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,118694.71926011138,185405.73819155133,457649.8760402,1163575.5468326584
63,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,120533.02753349075,188277.2439890228,488653.15460372774,1199288.6394670368
64,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,110369.18682619573,166489.87083451197,479386.45496874035,1005040.5846297329
65,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,116276.61569178921,175401.11234379665,494712.9748219823,1035185.7748578531
66,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,107575.4758588084,162275.60588988938,528482.5426606004,1200158.8377500935
67,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,110481.69980672914,166659.5917300188,526511.8757128617,1205478.3805904053
68,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,115006.62434758348,173485.35265127008,417059.5143383135,1107376.7046779627
69,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,121766.58684672971,183682.636535496,468041.5774666755,1175316.0141896966
70,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,123652.47128553926,186527.45547611368,504863.5983895296,1216868.738491978
71,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,112301.69649070235,164794.1819865593,492249.8050114229,1018140.7554889694
72,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,118312.56150277321,173614.66306235353,503537.46092121955,1044259.7574866312
73,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,109459.06903131606,160622.83906495885,503954.87267550547,1175861.994112576
74,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,112416.1795176637,164962.17428543535,512768.75379046303,1191972.3209343576
75,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,117020.33324066408,171718.4152616297,417769.1268788666,1108333.088721956
76,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,123898.65932693971,181811.84045177881,479291.0244671635,1186826.7375866775
77,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,125817.5646659565,184627.68509066946,518647.9040775916,1230918.367175013
78,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,113089.95701175109,170282.85904703772,496567.198588703,1028735.0866477767
79,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,119143.01308356931,179397.11731544574,514590.114847894,1061925.317247194
80,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,110227.37677273365,165972.5843140761,533388.0938993562,1211413.2683269614
81,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,113205.24361028174,170456.44654027116,534116.5804192491,1219603.4839105976
82,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,117841.7144996838,177437.71260178144,422688.8842055233,1119793.524647784
83,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,124768.32047018326,187867.31198591605,466981.76370792964,1181442.6095048245
84,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,126700.69486060037,190776.9418646073,506806.9657900557,1226109.8158560588
85,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,113801.93425656931,163812.46739037617,486772.6046325385,1013182.0782797688
86,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,119893.09838235288,172580.40295204436,509039.3410218366,1050307.9143565188
87,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,110921.33215207858,159665.97406105173,536458.5087782372,1208871.028332163
88,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,113917.94666167868,163979.4589227818,506089.4966147053,1185812.1155399613
89,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,118583.60724976614,170695.45150973264,400517.8137395221,1091622.0858398164
